"","longitude","latitude","eventDate"
"663",-121.979055,37.87018,2019-08-10
"664",-121.968661,37.975243,2019-08-10
"665",-121.950653,37.95132,2019-08-10
"666",-121.891222,37.878264,2019-08-10
"667",-122.5816,37.939124,2019-08-08
"668",-121.995527,37.829118,2019-08-10
"669",-121.904302,37.93355,2019-08-12
"670",-121.926158,37.814807,2019-08-12
"671",-121.995197,37.881805,2019-08-12
"672",-121.857798,37.97389,2019-08-12
"673",-121.836771,37.809702,2019-08-12
"674",-121.85573,37.878769,2019-08-12
"675",-121.722697,37.340695,2019-08-23
"676",-122.440732,37.825223,2019-08-21
"677",-122.083203,37.329906,2019-08-29
"678",-121.846762,37.801801,2019-09-01
"679",-121.12272,36.683439,2019-09-02
"680",-121.950321,37.963916,2019-09-10
"681",-121.134069,36.436096,2019-09-14
"682",-121.024945,36.623318,2019-09-14
"683",-122.393865,37.398223,2019-09-12
"684",-121.696159,37.590421,2019-09-20
"685",-121.876001,37.998302,2019-09-21
"686",-122.140558,36.935182,2019-09-24
"687",-121.151779,36.544185,2019-09-23
"688",-121.261381,37.138759,2019-09-09
"689",-122.466703,37.819563,2019-09-26
"690",-121.909922,37.865181,2019-09-10
"691",-122.582279,37.54083,2019-09-30
"692",-122.405761,37.446917,2019-09-30
"693",-123.013487,38.309237,2019-09-12
"694",-122.082883,37.329811,2019-09-05
"695",-122.660419,37.827337,2019-10-17
"696",-122.163277,36.842643,2019-10-08
"697",-121.658645,37.892088,2019-10-09
"698",-121.118402,36.596516,2019-10-12
"699",-122.531688,37.976918,2019-10-16
"700",-122.879458,38.050184,2019-10-14
"701",-122.462207,37.982043,2019-10-16
"702",-121.237385,37.021348,2019-10-17
"703",-121.112077,36.511406,2019-10-18
"704",-121.077022,36.738008,2019-10-20
"705",-122.050681,37.849833,2019-10-20
"706",-121.89037,37.999093,2019-10-26
"707",-121.997634,37.95203,2019-10-26
"708",-121.963237,37.993403,2019-10-26
"709",-121.978982,37.90894,2019-10-26
"710",-121.87652,37.86125,2019-10-26
"711",-121.051193,36.441094,2019-10-10
"712",-120.790376,39.008124,2019-10-18
"713",-122.487605,37.965717,2019-11-01
"714",-121.97834,37.983401,2019-11-05
"715",-122.593335,37.831108,2019-11-07
"716",-122.97445,38.104252,2019-11-19
"717",-122.023002,37.982534,2019-11-13
"718",-122.10054,37.931646,2019-11-13
"719",-122.098049,37.940396,2019-11-19
"720",-115.64522,30.84575,2019-11-15
"721",-121.439261,37.773038,2019-11-05
"722",-120.11113,34.539078,2019-12-02
"723",-122.658226,38.2797,2019-12-02
"724",-122.629367,38.264681,2019-12-02
"725",-121.1364,36.695447,2019-12-13
"726",-120.136842,34.544503,2019-12-27
"727",-122.455387,37.893624,2019-12-31
"728",-122.498912,38.368896,2019-12-07
"729",-119.74993,34.591943,2018-01-04
"730",-121.472578,37.639942,2018-01-08
"731",-120.018318,34.451239,2018-01-08
"732",-122.468801,37.976219,2018-01-14
"733",-121.490972,37.646742,2018-01-08
"734",-121.589131,37.697242,2018-01-08
"735",-121.961011,37.985122,2018-01-03
"736",-121.706425,37.406591,2018-02-22
"737",-122.203159,37.448458,2018-02-11
"738",-122.373109,37.297505,2018-02-10
"739",-122.388212,37.3595,2018-02-10
"740",-122.56268,37.706177,2018-02-07
"741",-121.613154,37.32942,2018-03-04
"742",-121.640084,37.357796,2018-03-04
"743",-121.827411,37.951007,2018-03-05
"744",-121.751762,37.295153,2018-03-04
"745",-121.76497,37.388863,2018-03-08
"746",-116.764739,33.913021,2018-03-10
"747",-123.779151,38.942756,2018-03-11
"748",-122.463754,37.522777,2018-03-07
"749",-122.727286,38.317096,2018-03-25
"750",-121.902397,37.892152,2018-03-12
"751",-121.848743,37.973096,2018-03-12
"752",-122.829266,38.197299,2018-03-30
"753",-122.829684,38.077247,2018-03-30
"754",-122.830307,38.191589,2018-03-30
"755",-121.161986,36.549854,2018-03-31
"756",-120.112596,34.453757,2018-04-04
"757",-120.60695,35.302351,2018-04-12
"758",-122.422848,37.793838,2018-04-13
"759",-119.932852,34.509828,2018-04-21
"760",-119.252781,34.473855,2018-04-24
"761",-122.584806,37.847959,2018-04-20
"762",-122.181787,37.831714,2018-04-27
"763",-122.538583,37.715752,2018-04-27
"764",-122.53034,37.721137,2018-04-29
"765",-121.426169,37.065804,2018-04-28
"766",-122.199415,37.953625,2018-04-27
"767",-122.039331,37.837409,2018-04-27
"768",-121.101521,36.473974,2018-04-28
"769",-122.45054,37.983913,2018-04-17
"770",-122.334469,37.274153,2018-04-07
"771",-121.285361,37.058935,2018-04-25
"772",-121.064362,36.592366,2018-05-06
"773",-120.102139,34.534296,2018-05-05
"774",-122.073388,37.941799,2018-05-17
"775",-122.161244,37.812518,2018-05-17
"776",-121.167789,36.461175,2018-05-21
"777",-121.989233,37.559731,2018-05-25
"778",-120.424007,34.45348,2018-05-29
"779",-121.115354,36.570917,2018-05-22
"780",-121.816491,37.95769,2018-05-30
"781",-122.244135,37.291007,2018-05-31
"782",-119.585336,37.663551,2018-05-23
"783",-119.512885,37.759499,2018-05-23
"784",-121.907155,37.652884,2018-05-17
"785",-120.171729,34.484321,2018-06-07
"786",-121.737038,37.931877,2018-06-09
"787",-121.878888,37.917829,2018-06-09
"788",-115.507423,30.994404,2018-06-06
"789",-115.536657,30.875002,2018-06-06
"790",-115.545327,30.921843,2018-06-06
"791",-115.510324,30.947519,2018-06-06
"792",-115.426396,30.981543,2018-06-07
"793",-115.410916,30.898822,2018-06-07
"794",-122.095684,37.941622,2018-06-13
"795",-115.491426,30.975536,2018-06-06
"796",-115.509502,30.855589,2018-06-06
"797",-115.541947,30.898303,2018-06-06
"798",-115.459287,30.85502,2018-06-06
"799",-115.589843,30.948721,2018-06-07
"800",-115.416188,30.988824,2018-06-07
"801",-115.451517,30.93384,2018-06-07
"802",-115.587586,30.978922,2018-06-07
"803",-115.551164,30.971607,2018-06-07
"804",-115.564678,30.816692,2018-06-07
"805",-115.59955,30.972561,2018-06-07
"806",-115.458982,30.823145,2018-06-07
"807",-121.864693,37.885933,2018-06-19
"808",-121.787515,36.848099,2018-06-28
"809",-122.949023,38.044839,2018-06-28
"810",-122.909602,38.015463,2018-06-28
"811",-122.917593,38.173286,2018-06-28
"812",-121.887671,37.082033,2018-06-28
"813",-121.694204,36.897413,2018-06-17
"814",-115.456235,30.845442,2018-06-08
"815",-115.55176,30.976641,2018-06-08
"816",-115.56654,30.975883,2018-06-07
"817",-115.470082,30.83055,2018-06-07
"818",-115.568979,30.837877,2018-06-07
"819",-115.513385,30.856656,2018-06-07
"820",-115.546994,30.983946,2018-06-07
"821",-115.500948,30.978835,2018-06-07
"822",-115.551021,30.862686,2018-06-07
"823",-121.980424,37.695678,2018-06-08
"824",-121.826123,37.984151,2018-07-10
"825",-121.190476,36.450393,2018-07-09
"826",-122.675283,38.114803,2018-07-12
"827",-122.618442,38.19942,2018-07-12
"828",-121.098586,36.775576,2018-07-12
"829",-121.49147,37.145908,2018-07-22
"830",-121.473322,37.036775,2018-07-22
"831",-121.834509,37.973985,2018-07-20
"832",-121.017998,36.447389,2018-08-02
"833",-122.877141,38.169191,2018-08-04
"834",-122.143749,37.968612,2018-08-10
"835",-121.841794,37.846383,2018-08-16
"836",-121.877002,37.875165,2018-08-16
"837",-121.25607,37.191711,2018-08-06
"838",-121.182495,36.408186,2018-08-27
"839",-122.493525,38.466057,2018-08-31
"840",-122.749918,37.857353,2018-08-31
"841",-115.617176,30.80011,2018-08-26
"842",-122.446004,37.761488,2018-08-26
"843",-122.427725,37.628017,2018-08-21
"844",-122.530122,37.782295,2018-08-15
"845",-118.774829,34.133176,2018-08-19
"846",-118.697608,34.055273,2018-08-25
"847",-121.639888,36.915717,2018-08-26
"848",-122.483127,37.668574,2018-09-03
"849",-121.633043,36.983849,2018-09-26
"850",-122.038726,36.95477,2018-09-20
"851",-121.109847,36.552889,2018-09-30
"852",-115.797974,30.803343,2018-09-14
"853",-115.730885,30.870444,2018-09-14
"854",-115.775471,30.881235,2018-09-14
"855",-115.650817,30.991703,2018-09-15
"856",-115.717905,30.955385,2018-09-15
"857",-116.450064,34.980309,2018-09-05
"858",-120.144655,34.52714,2018-10-06
"859",-122.651217,37.935128,2018-10-24
"860",-122.589726,37.999742,2018-10-05
"861",-122.494874,38.254741,2018-11-16
"862",-122.431933,37.838186,2018-11-24
"863",-120.070102,34.504772,2018-12-06
"864",-118.836265,34.082157,2018-12-24
"865",-121.786556,37.626865,2017-01-07
"866",-121.659076,37.760388,2017-01-07
"867",-121.530209,37.748239,2017-01-08
"868",-121.558374,37.77841,2017-01-07
"869",-121.589461,37.610924,2017-01-07
"870",-122.287012,37.164879,2017-01-10
"871",-122.607049,37.953988,2017-01-30
"872",-121.918396,36.801827,2017-02-05
"873",-120.044511,34.470004,2017-02-20
"874",-120.040757,34.513418,2017-02-27
"875",-122.585245,37.764661,2017-02-17
"876",-121.98468,36.515153,2017-02-22
"877",-121.863895,36.434133,2017-02-22
"878",-121.916363,36.56375,2017-02-22
"879",-121.862364,37.563686,2017-02-22
"880",-122.753161,37.864988,2017-03-04
"881",-121.706824,36.612055,2017-03-20
"882",-121.839451,37.544934,2017-03-11
"883",-115.756144,30.855313,2017-03-17
"884",-121.096768,36.549281,2017-03-08
"885",-121.096525,36.498533,2017-03-26
"886",-121.185629,36.447781,2017-03-26
"887",-121.164918,36.42895,2017-03-26
"888",-121.879835,37.829058,2017-03-03
"889",-121.042461,36.577627,2017-03-05
"890",-122.772595,38.399147,2017-03-26
"891",-120.177207,34.67231,2017-03-18
"892",-120.129037,34.473869,2017-04-03
"893",-121.148152,36.573221,2017-04-03
"894",-121.054747,36.46186,2017-04-03
"895",-121.946556,37.607818,2017-04-01
"896",-121.918949,37.628039,2017-04-10
"897",-118.708856,34.066776,2017-04-14
"898",-120.131907,34.44165,2017-04-10
"899",-121.710076,37.998773,2017-05-03
"900",-121.818475,37.497569,2017-05-07
"901",-121.147897,36.516005,2017-05-07
"902",-121.648268,36.569668,2017-05-17
"903",-121.908821,37.931142,2017-05-23
"904",-121.015508,36.592644,2017-05-07
"905",-121.000026,36.514861,2017-05-25
"906",-121.0551,36.429023,2017-05-29
"907",-121.70218,37.857727,2017-05-08
"908",-121.967242,36.405997,2017-06-30
"909",-121.757711,37.979421,2017-06-03
"910",-115.673497,30.998463,2017-06-10
"911",-121.138028,36.447797,2017-06-12
"912",-115.660924,30.882847,2017-06-10
"913",-115.628193,30.865719,2017-06-10
"914",-122.484028,37.744571,2017-06-24
"915",-121.742682,37.961435,2017-06-22
"916",-121.893919,37.982405,2017-06-26
"917",-121.954896,37.87595,2017-07-06
"918",-121.152624,36.576403,2017-07-03
"919",-122.509445,37.747529,2017-07-10
"920",-121.06087,36.517066,2017-07-14
"921",-122.564679,38.378268,2017-07-24
"922",-115.43714,30.863931,2017-08-12
"923",-121.943941,36.413103,2017-08-23
"924",-121.853948,36.415105,2017-08-23
"925",-121.134627,36.426443,2017-08-22
"926",-121.197102,36.496667,2017-08-22
"927",-119.909096,34.566821,2017-08-30
"928",-121.799485,37.911433,2017-09-08
"929",-122.010516,36.954845,2017-09-03
"930",-121.037688,36.413168,2017-09-08
"931",-121.102812,36.47513,2017-09-08
"932",-119.909791,34.510456,2017-09-13
"933",-123.78736,38.962159,2017-09-12
"934",-116.721715,33.968985,2017-09-09
"935",-122.688712,38.015635,2017-09-03
"936",-122.52152,37.893763,2017-10-10
"937",-122.160274,36.916415,2017-10-18
"938",-121.058253,36.589768,2017-10-24
"939",-121.44603,35.903801,2017-10-25
"940",-122.591473,37.762183,2017-10-31
"941",-121.188822,36.514848,2017-10-30
"942",-122.132768,37.334286,2017-11-01
"943",-121.827434,36.894669,2017-11-03
"944",-121.911351,36.831599,2017-11-03
"945",-122.721364,38.592243,2017-11-04
"946",-119.968214,34.60021,2017-11-11
"947",-118.65201,34.195556,2017-11-13
"948",-122.492301,37.843504,2017-11-18
"949",-122.571953,37.883601,2017-11-18
"950",-122.545306,37.835679,2017-11-18
"951",-121.299631,37.114569,2017-11-25
"952",-121.237455,37.0804,2017-11-25
"953",-122.364668,37.361865,2017-11-25
"954",-121.939675,36.993785,2017-12-28
"955",-116.604435,33.819491,2017-12-14
"956",-121.066698,36.419382,2016-01-19
"957",-121.244139,37.693253,2016-01-17
"958",-121.602919,37.68645,2016-01-17
"959",-121.850294,37.564361,2016-02-14
"960",-118.703911,34.038791,2016-02-14
"961",-122.449209,38.209952,2016-02-28
"962",-122.355491,37.332861,2016-02-29
"963",-121.008415,36.589641,2016-03-03
"964",-122.447562,37.985852,2016-03-17
"965",-120.679173,35.294765,2016-04-23
"966",-121.898579,37.543218,2016-04-11
"967",-122.937882,38.052845,2016-04-03
"968",-122.542337,37.67029,2016-04-20
"969",-122.492016,37.713792,2016-04-20
"970",-122.416733,37.930393,2016-04-18
"971",-115.580753,30.914685,2016-04-23
"972",-121.884707,37.99635,2016-04-28
"973",-121.154299,36.57227,2016-04-08
"974",-121.097344,36.427056,2016-04-03
"975",-115.484991,30.947715,2016-04-27
"976",-121.060682,36.437162,2016-04-28
"977",-121.128288,36.553273,2016-04-28
"978",-121.176475,36.431671,2016-04-28
"979",-121.054461,36.406181,2016-04-28
"980",-121.592042,37.000244,2016-04-20
"981",-121.017561,36.561463,2016-05-05
"982",-118.722908,34.164263,2016-05-16
"983",-121.092727,36.536676,2016-05-21
"984",-121.043903,36.554817,2016-05-21
"985",-121.047267,36.479926,2016-05-07
"986",-121.357999,37.068392,2016-06-20
"987",-121.994589,37.869447,2016-06-25
"988",-121.964128,37.920788,2016-06-17
"989",-122.98779,38.110251,2016-07-09
"990",-115.654249,30.876895,2016-07-24
"991",-121.957268,37.932668,2016-07-29
"992",-122.432472,37.695823,2016-07-31
"993",-122.961898,38.034732,2016-07-31
"994",-121.834882,37.814951,2016-08-05
"995",-121.934135,37.806502,2016-08-05
"996",-121.018603,36.417921,2016-08-07
"997",-115.726712,30.955416,2016-08-12
"998",-122.18031,36.8691,2016-08-15
"999",-121.190178,36.503364,2016-08-06
"1000",-121.938094,37.89471,2016-08-16
"1001",-121.807673,36.571709,2016-08-24
"1002",-121.949878,36.442392,2016-08-24
"1003",-121.883866,36.420141,2016-08-24
"1004",-121.855294,36.57478,2016-08-24
"1005",-121.929081,36.545421,2016-08-24
"1006",-121.882456,36.500272,2016-08-24
"1007",-121.979934,36.565214,2016-08-25
"1008",-121.333538,37.11394,2016-08-24
"1009",-122.338116,37.281866,2016-09-15
"1010",-121.913448,37.963235,2016-09-03
"1011",-122.801901,38.067872,2016-09-09
"1012",-121.195029,36.526599,2016-09-14
"1013",-121.135521,36.473472,2016-09-14
"1014",-121.167415,36.538724,2016-09-14
"1015",-121.183358,36.403914,2016-09-14
"1016",-121.185415,36.465818,2016-09-14
"1017",-121.150069,36.458943,2016-09-25
"1018",-121.265551,37.159801,2016-09-01
"1019",-121.60479,37.763489,2016-10-20
"1020",-121.118166,36.455487,2016-10-28
"1021",-121.16787,36.532428,2016-10-01
"1022",-121.002939,36.52964,2016-10-01
"1023",-122.549956,37.795894,2016-10-03
"1024",-122.425885,37.583088,2016-10-03
"1025",-122.508739,38.548822,2016-10-24
"1026",-119.502024,34.583661,2016-11-01
"1027",-119.565712,34.416272,2016-11-03
"1028",-121.924299,36.911836,2016-12-15
"1029",-122.185238,37.843579,2015-02-13
"1030",-122.013582,37.981873,2015-02-13
"1031",-121.09141,36.499004,2015-03-09
"1032",-121.48627,37.037921,2015-03-21
"1033",-122.036317,36.895507,2015-03-22
"1034",-121.994047,37.224615,2015-03-30
"1035",-121.09808,36.468106,2015-03-19
"1036",-121.105131,36.521194,2015-04-01
"1037",-121.215965,37.10632,2015-04-04
"1038",-122.9069,38.151107,2015-04-20
"1039",-121.74476,37.873749,2015-04-18
"1040",-121.172222,36.401194,2015-05-01
"1041",-121.146312,36.493839,2015-05-09
"1042",-120.268663,35.697042,2015-05-01
"1043",-122.566494,37.689011,2015-06-18
"1044",-122.482156,37.746559,2015-06-18
"1045",-121.460232,37.039209,2015-06-22
"1046",-121.436168,37.050958,2015-06-25
"1047",-122.862382,38.106971,2015-06-29
"1048",-122.403106,37.620306,2015-06-20
"1049",-121.071437,36.545641,2015-07-11
"1050",-121.158561,36.414925,2015-07-14
"1051",-122.152532,36.81969,2015-07-24
"1052",-121.062511,36.422459,2015-09-29
"1053",-122.813074,38.073106,2015-09-02
"1054",-121.739106,37.970402,2015-09-05
"1055",-122.279828,37.149718,2015-10-02
"1056",-122.636516,38.108177,2015-10-15
"1057",-122.335674,38.148537,2015-11-08
"1058",-122.292436,37.040147,2015-11-13
"1059",-122.307431,37.123589,2014-01-07
"1060",-122.014971,37.95545,2014-02-14
"1061",-122.138299,37.724094,2014-02-17
"1062",-122.028036,37.883259,2014-02-24
"1063",-122.304989,37.11925,2014-02-09
"1064",-122.500996,37.516534,2014-03-02
"1065",-122.495018,37.71059,2014-03-28
"1066",-122.56796,37.64702,2014-03-28
"1067",-122.576387,37.690434,2014-03-28
"1068",-122.332293,37.446302,2014-03-28
"1069",-122.56732,37.634581,2014-03-29
"1070",-122.536708,37.950509,2014-03-29
"1071",-122.805586,38.019962,2014-03-29
"1072",-121.317203,37.111712,2014-03-20
"1073",-121.831031,36.918319,2014-03-30
"1074",-121.082567,36.443382,2014-04-03
"1075",-120.511152,35.338962,2014-04-15
"1076",-120.798427,35.216138,2014-04-15
"1077",-120.720059,35.372907,2014-04-15
"1078",-120.787581,35.325819,2014-04-15
"1079",-122.478659,37.787896,2014-04-17
"1080",-121.581736,37.757717,2014-04-01
"1081",-122.124684,36.81724,2014-05-10
"1082",-122.063372,36.815481,2014-05-10
"1083",-122.48283,37.837363,2014-05-29
"1084",-120.637068,35.220549,2014-05-12
"1085",-121.825396,37.835306,2014-05-05
"1086",-121.74463,36.545502,2014-06-20
"1087",-121.353994,35.644092,2014-06-24
"1088",-115.489002,30.813204,2014-06-11
"1089",-121.051693,36.405268,2014-07-29
"1090",-122.505397,37.595381,2014-07-15
"1091",-121.845921,37.860272,2014-08-18
"1092",-122.818227,38.130988,2014-08-03
"1093",-122.598672,37.59679,2014-08-04
"1094",-122.0611,37.324904,2014-09-02
"1095",-122.530319,37.609275,2014-09-06
"1096",-122.844443,38.126865,2014-10-21
"1097",-122.212236,37.180672,2014-10-24
"1098",-122.103619,36.899584,2014-10-05
"1099",-122.48046,37.895948,2014-11-14
"1100",-121.469681,37.655756,2014-11-20
"1101",-121.690551,37.775143,2014-11-20
"1102",-120.066852,34.454342,2014-11-24
"1103",-120.516657,34.895508,2014-12-18
"1104",-120.69571,35.113342,2014-12-18
"1105",-122.508845,37.359904,2013-01-27
"1106",-122.442539,37.615781,2013-01-11
"1107",-120.76885,34.820427,2013-02-04
"1108",-122.584021,37.215251,2013-02-15
"1109",-118.69875,34.17426,2013-02-26
"1110",-122.505241,37.716941,2013-03-24
"1111",-122.334464,37.256689,2013-04-03
"1112",-121.11877,36.425043,2013-04-19
"1113",-122.409049,37.35988,2013-04-21
"1114",-122.42671,37.301869,2013-04-26
"1115",-121.650621,36.988776,2013-04-01
"1116",-121.870476,36.515891,2013-04-19
"1117",-121.795927,36.827667,2013-05-08
"1118",-122.537507,37.324146,2013-05-17
"1119",-122.510686,37.396264,2013-05-01
"1120",-122.465609,37.646781,2013-05-19
"1121",-122.911542,38.141305,2013-07-07
"1122",-121.438241,37.12322,2013-07-15
"1123",-123.025796,38.313733,2013-08-19
"1124",-121.070543,36.588465,2013-08-27
"1125",-123.033163,38.206044,2013-08-19
"1126",-122.594602,37.497661,2013-08-22
"1127",-121.202648,37.148713,2013-08-17
"1128",-121.10554,36.565884,2013-09-19
"1129",-122.483616,37.677653,2013-10-30
"1130",-122.405661,37.622336,2013-10-08
"1131",-122.186421,36.926996,2013-11-08
"1132",-122.586949,37.404975,2013-11-17
"1133",-121.48234,37.683335,2013-11-19
"1134",-121.445617,37.625612,2013-11-19
"1135",-121.400738,37.752269,2013-11-19
"1136",-121.457471,37.787925,2013-11-19
"1137",-122.151086,36.985069,2013-11-20
"1138",-122.149636,36.984478,2013-11-20
"1139",-122.360428,37.133795,2012-01-21
"1140",-121.745209,37.372958,2012-02-22
"1141",-122.460817,37.692214,2012-03-04
"1142",-121.98678,37.832692,2012-05-19
"1143",-121.975767,37.403218,2012-05-27
"1144",-121.776442,36.809717,2012-05-24
"1145",-121.008072,36.496405,2012-06-08
"1146",-121.103035,36.425461,2012-07-07
"1147",-122.47101,37.660364,2012-09-16
"1148",-122.446379,37.477918,2012-12-24
"1149",-121.473027,37.172417,2011-01-20
"1150",-121.7255,37.864601,2011-03-30
"1151",-122.70277,38.150758,2011-03-16
"1152",-122.151978,37.021603,2011-04-27
"1153",-122.863055,38.022182,2011-06-14
"1154",-121.555646,36.942662,2011-07-22
"1155",-121.057715,36.560562,2011-07-03
"1156",-122.484865,37.750251,2011-08-28
"1157",-122.501796,37.768776,2011-08-28
"1158",-121.740454,36.967387,2011-08-10
"1159",-121.77145,36.867231,2011-08-01
"1160",-122.443583,37.473667,2011-08-08
"1161",-121.199525,36.576853,2011-09-24
"1162",-122.507654,37.67147,2011-09-07
"1163",-122.088179,37.976687,2011-10-01
"1164",-121.068155,36.524322,2011-10-28
"1165",-122.365943,37.163023,2011-11-12
"1166",-122.4687,37.768197,2010-01-07
"1167",-121.223898,37.001296,2010-05-24
"1168",-122.593915,37.783132,2010-06-04
"1169",-122.552451,37.243982,2010-06-05
"1170",-121.568087,37.741007,2010-06-05
"1171",-122.162457,37.810526,2010-06-04
"1172",-121.854083,37.750503,2010-07-20
"1173",-121.073354,36.445317,2010-09-26
"1174",-121.771644,36.867444,2010-09-28
"1175",-120.29694,34.53042,2010-12-18
"1176",-120.296,34.53136,2010-12-18
"1177",-120.2033,34.54512,2010-12-18
"1178",-122.140102,37.885675,2009-02-21
"1179",-121.768087,37.934408,2009-02-24
"1180",-121.760474,37.209745,2009-03-30
"1181",-121.772495,37.539552,2009-06-10
"1182",-121.061457,36.50295,2009-10-06
"1183",-122.560447,37.75664,2008-02-09
"1184",-121.979831,37.9477,2008-06-01
"1185",-123.136342,38.447329,2008-10-04
"1186",-122.791389,38.031389,2008-11-28
"1187",-122.493073,37.620531,2008-12-19
"1188",-123.306952,39.307389,2007-02-02
"1189",-121.691599,37.683796,2007-03-31
"1190",-122.424933,37.220588,2007-04-01
"1191",-122.59772,37.304877,2007-04-01
"1192",-121.184347,36.524517,2007-05-19
"1193",-120.626126,34.911201,2007-07-25
"1194",-121.909498,37.935428,2007-09-29
"1195",-121.021563,36.595984,2006-05-14
"1196",-122.980315,38.090908,2006-05-06
"1197",-121.072091,36.439274,2006-05-14
"1198",-122.434944,37.294538,2006-08-19
"1199",-118.439462,34.588596,2005-05-17
"1200",-122.572573,37.294062,2005-06-19
"1201",-122.471915,37.638967,2005-07-24
"1202",-121.71436,36.42728,2005-08-06
"1203",-121.528931,37.167325,2005-09-24
"1204",-121.528931,37.167325,2005-09-27
"1205",-121.528931,37.167325,2005-09-18
"1206",-121.528931,37.167325,2005-09-25
"1207",-122.392129,37.320272,2005-10-02
"1208",-121.528931,37.167325,2005-10-01
"1209",-122.361378,37.506834,2004-05-29
"1210",-118.65575,34.086662,2004-08-30
"1211",-121.996192,37.641602,2004-09-12
"1212",-122.372153,37.399158,2003-01-09
"1213",-122.228251,37.158289,2003-03-29
"1214",-122.367558,37.401075,2003-03-14
"1215",-122.390139,37.363361,2003-03-14
"1216",-122.368447,37.402236,2003-03-14
"1217",-121.124645,35.441187,2003-06-03
"1218",-121.86525,37.705028,2003-07-25
"1219",-122.367778,37.247222,2003-11-08
"1220",-122.375581,37.253481,2003-11-30
"1221",-122.348806,37.213764,2003-11-30
"1222",-121.668106,36.387717,2003-11-24
"1223",-120.282778,34.741111,2003-11-12
"1224",-122.372153,37.399158,2002-02-07
"1225",-120.2440668,35.7423916,2002-03-27
"1226",-121.4752239,37.6577155,2002-05-20
"1227",-118.516419,34.54595,2002-05-07
"1228",-118.506767,34.5517,2002-07-03
"1229",-118.5123,34.5474,2002-07-03
"1230",-118.512417,34.546617,2002-07-03
"1231",-122.314576,37.068781,2002-09-22
"1232",-121.152919,35.789323,2002-10-17
"1233",-120.4905592,35.1882591,2001-03-21
"1234",-121.679924,37.715547,2001-03-06
"1235",-121.951212,37.923419,2001-03-12
"1236",-121.5845865,37.7431627,2001-03-04
"1237",-121.5421102,37.7120937,2001-03-04
"1238",-121.4907662,37.6469016,2001-03-04
"1239",-122.6178219,38.4108699,2001-03-16
"1240",-120.1457274,34.913144,2001-06-12
"1241",-120.640556,34.981667,2000-01-27
"1242",-121.7504059,37.2393507,2000-02-11
"1243",-122.600283,38.408542,2000-03-03
"1244",-121.701389,37.746389,2000-04-02
"1245",-121.965556,37.606667,2000-05-16
"1246",-121.743056,37.745833,2000-05-10
"1247",-121.924444,37.581111,2000-05-16
"1248",-121.645833,37.690278,2000-05-18
"1249",-121.924722,37.588333,2000-06-09
"1250",-121.351111,36.850556,2000-07-04
"1251",-122.014806,37.705917,2000-07-14
"1252",-121.7178509,37.6889988,2000-08-09
"1253",-120.502778,34.901111,2000-08-09
"1254",-118.534162,34.5617302,2000-10-16
"1255",-121.8051675,36.4536568,1999-01-19
"1256",-121.36,36.813611,1999-01-23
"1257",-121.784444,37.700556,1999-03-25
"1258",-120.470278,34.714167,1999-03-26
"1259",-120.4709055,34.8910772,1999-04-12
"1260",-122.129394,38.157417,1999-04-09
"1261",-121.28975,37.045419,1999-04-19
"1262",-121.2223469,35.6525344,1999-05-13
"1263",-122.00437,37.58915,1999-05-10
"1264",-121.748081,37.228342,1999-06-05
"1265",-121.7939237,37.9321959,1998-03-14
"1266",-121.7017684,36.9630125,1998-04-30
"1267",-121.401194,39.72825,1998-06-18
"1268",-121.864828,37.740569,1998-06-04
"1269",-122.110136,38.137417,1998-06-22
"1270",-120.7303681,35.3224198,1998-06-01
"1271",-120.7063515,35.320317,1998-06-01
"1272",-120.6878623,35.3382277,1998-06-03
"1273",-120.6962128,35.362266,1998-06-02
"1274",-122.239867,37.43045,1998-08-02
"1275",-122.7887446,38.0275417,1998-09-29
"1276",-122.790001,38.029999,1998-09-29
"1277",-121.5563199,36.947348,1997-03-23
"1278",-121.5675622,36.9476699,1997-05-25
"1279",-122.1806487,37.8627882,1997-06-21
"1280",-121.8142575,37.2529578,1997-06-01
"1281",-119.917222,34.433056,1997-06-18
"1282",-121.7817485,37.704579,1997-11-09
"1283",-120.452197,35.387418,1996-04-01
"1284",-121.119,35.5967,1996-04-26
"1285",-121.796165,37.6381743,1996-07-10
"1286",-121.704694,37.830917,1995-07-09
"1287",-121.729917,37.836861,1995-11-28
"1288",-121.735139,37.828417,1995-11-29
"1289",-121.733222,37.831222,1995-11-29
"1290",-121.734333,37.829028,1995-11-29
"1291",-121.0960745,35.6045536,1994-04-14
"1292",-121.654369,37.834519,1994-11-22
"1293",-121.6879019,37.029761,1993-04-05
"1294",-117.382464,33.504698,1993-05-16
"1295",-122.468886,37.768333,1993-07-27
"1296",-122.468886,37.768333,1993-07-29
"1297",-122.468886,37.768333,1993-07-30
"1298",-121.681667,37.698333,1993-07-13
"1299",-121.676783,37.767633,1993-08-16
"1300",-122.4084,37.26885,1992-02-28
"1301",-122.367222,36.918611,1992-03-24
"1302",-121.73955,37.736567,1992-03-05
"1303",-117.2540565,33.5563343,1991-09-16
"1304",-121.148583,35.616233,1991-09-18
"1305",-120.634444,34.96,1991-09-24
"1306",-122.486944,37.636111,1990-11-30
"1307",-122.4084,37.26885,1989-02-18
"1308",-120.478611,34.512222,1989-06-25
"1309",-120.330556,35.693889,1989-07-01
"1310",-117.2719627,33.5317959,1989-08-15
